id,is_iceberg
a42300ef,0.5352942943572998
1af842f5,0.38349661231040955
3fe57d78,1.0
f4e60ed5,0.8566597700119019
68c8337b,0.4237630069255829
914ed5b5,0.23981055617332458
a6bb5987,0.533941388130188
c781c439,0.37287548184394836
47a1a25e,0.6847089529037476
80ea0713,0.8202170133590698
a9d001bc,0.0001783217885531485
f94d098a,0.8933408260345459
3e230e0e,0.002262814436107874
24afa485,3.648241376965483e-14
bc37db7f,0.9497413039207458
83f99e4d,2.848566011351924e-19
1a8d86f7,5.050215622759424e-05
38136419,0.23682160675525665
d393e637,0.408839613199234
36902570,0.9705367088317871
327f7b25,0.6303479671478271
3f8543c6,2.1640982595272362e-05
a0d42a70,0.39110222458839417
e07ba430,0.420741468667984
c6e53803,0.2322918325662613
fec4dad8,0.07564029842615128
933fc5ba,0.10998759418725967
c27eda4e,0.9690662622451782
9b94d2c2,7.328723768296186e-06
a2dbdb31,0.016256339848041534
816258dd,0.7593300342559814
81f11218,0.9997476935386658
c4bd9d04,0.49101096391677856
c6ce9bf9,0.8889896869659424
a7b3cc29,8.96784852068328e-22
527870bf,0.6599231958389282
9af26068,1.0
0b591e70,0.9740239381790161
2b1e57c5,0.0014276731526479125
194db786,0.8095043897628784
e09ba644,1.0
fa2ed3e5,0.9999833106994629
1ba92726,0.933459460735321
8c8f45b4,0.0
f8889f44,0.005778221413493156
598e255b,0.06964869797229767
45f1aa7a,0.41606077551841736
022956a3,0.003251123707741499
d406064d,0.6676068902015686
76617947,2.2668504243483767e-05
d0e5dccb,0.5668666958808899
33271da6,3.659441779276409e-21
0840e2b1,0.2534591555595398
521a9f4d,0.7024224996566772
7286b1dc,0.44125601649284363
5b6acc2d,0.1512460708618164
e034cd34,0.0
46577660,0.6210314035415649
bb4d6f24,0.5540050268173218
bfc7a3f2,0.6940196752548218
abc66be8,2.8167266696160764e-12
3627189f,0.9997931122779846
e49a77f6,0.0006458803545683622
a209d7ee,0.5069703459739685
dee69cf6,0.8690385222434998
9a6261a0,5.504521686816588e-05
a8e444c6,0.0
a6a66a28,0.9692923426628113
db7022ff,7.0332872859069084e-09
0dfb45d9,0.6854199767112732
81c983aa,6.416907854145393e-05
a98fb5e1,0.8194791078567505
99e004d7,0.10620042681694031
d16e5fbb,0.05013328045606613
3c352f9e,0.1924198865890503
12202699,0.7057434320449829
86af0236,0.5998344421386719
f3703e6f,0.6319279074668884
4a71dc34,0.35341280698776245
321edcdc,0.669518768787384
e365a657,0.42465871572494507
45755c9c,0.5659586787223816
873b0829,0.09685003012418747
72ccd009,0.03891495242714882
205243d9,0.8004574775695801
d9202f36,0.7369433045387268
9d0c30b0,0.016549210995435715
56644ace,0.0007969847065396607
c63f527f,0.8810603022575378
bb84b9bd,0.8241204023361206
6f68caf0,0.5274422764778137
8492119b,3.8833186666309416e-10
71bde48d,0.9884745478630066
d2d6e2ba,0.42007631063461304
6f4b309c,0.1037246361374855
b3cc5ba3,0.7075282335281372
fee39547,0.2407880276441574
4893137a,0.9521693587303162
e283c4c4,0.22557710111141205
25bac62b,0.7821682095527649
8fd88dd6,0.0
b48c104e,0.9710375666618347
221d500b,0.5115302801132202
8f0de087,0.000784830073826015
32342e03,0.013084367848932743
a8da99d8,2.5809030260171006e-11
93203755,0.633630633354187
d3c88528,0.994604766368866
0d7a17b3,0.26881542801856995
bd72f5ec,0.9999998807907104
e953c0fd,0.6845298409461975
e730b6c6,0.9971850514411926
c086033a,6.119329754028513e-08
a521d303,5.04810388361578e-19
b023957a,0.8001220226287842
3e0f04e8,0.00016621175745967776
60647cba,1.5765699238748567e-34
2f5c43a8,0.6969272494316101
b54ba69b,0.29866358637809753
eac962ff,0.48388081789016724
7e2a3763,3.598320388266891e-24
9362d863,0.0010935455793514848
8f1b833c,0.5073208808898926
79727ff5,1.5048753259153114e-12
62614c75,0.9999734163284302
75a03adf,0.8018019795417786
cf138392,0.7206054329872131
bf467a96,0.9980506896972656
c8b34651,0.9968208074569702
105a5c54,5.786166628785114e-23
bf6de75c,0.11357296258211136
060702c8,0.09312400966882706
921bad2c,0.9022535085678101
e0d17eb0,0.6831033825874329
9a3825c9,0.6702307462692261
8eda717f,2.942363437341555e-07
78906e0c,0.9999874830245972
c60100ad,0.9921393990516663
90a72a52,2.08771089091897e-05
d80e4ed4,0.018494533374905586
339cd0d2,0.0008357995538972318
d99de899,0.9321366548538208
357e20d1,0.002177049173042178
a4d190da,0.1459680199623108
bd226217,0.06494075059890747
476e2771,0.9998317956924438
4e483506,8.988305921775464e-08
f70ea081,0.9916319251060486
4645e56f,0.9998151659965515
e6d05940,0.9999983310699463
f8b3c6af,0.9623991847038269
c89d6aad,0.0721375122666359
0cb57f6e,0.6494067311286926
86a4be46,0.03207246586680412
75e62d7e,2.177236391176507e-09
ebc36374,0.04424219951033592
0ebcb731,0.00037283950950950384
24d000c5,0.15647462010383606
f3c9a4f6,0.867985188961029
1bc59730,0.00033538276329636574
47ea0bff,0.006708541885018349
cdeccfdd,0.4916384816169739
15e09a1d,0.062479883432388306
00652788,0.6218526363372803
23649c84,0.9323588609695435
91188a77,0.8641396760940552
eaca8580,0.8675503134727478
4ce9daeb,0.6989679336547852
d4220673,0.6670976877212524
b6a87aef,0.6473805904388428
8333ebed,0.9037783145904541
950a3453,0.9982499480247498
7074f6c9,0.1765478551387787
98a02caf,0.0
59c8d2b3,0.9992017149925232
d99d13bd,0.76673823595047
de86f1cf,0.9638579487800598
8f4b1985,0.4475819766521454
a7779b04,0.3956640362739563
2caeab11,0.08804119378328323
16aeea7c,0.5239278674125671
b9d19ab9,0.9341286420822144
29c5d2fd,1.0
efcefa55,0.668267011642456
099161c3,0.6316626667976379
12b49195,3.7408510252134874e-05
96a1ce13,0.942448616027832
67964b4f,1.282438035061016e-32
b61c605c,0.13918639719486237
bcfc0f16,1.5953670915596856e-19
bf0cb956,0.6589349508285522
12f6aa7d,0.030153002589941025
f36f3a0c,0.0002922569983638823
83490492,0.0001006494858302176
e3b62b60,0.7994417548179626
20b27d66,1.0
25c3ce93,0.7547946572303772
67a2ff0b,0.3335164189338684
9b2d3c1a,0.9936738014221191
8ad51f7d,8.324289693970922e-32
14137b57,0.4886475205421448
9ea5aa79,1.487998133598012e-06
5ea1d2dd,0.3870037794113159
979c867e,0.43590736389160156
7ea1e1b6,0.49200335144996643
d65520ba,3.6000599834551394e-07
765ad2e2,0.5206448435783386
d2957326,0.7690267562866211
24349e24,0.12340188026428223
fd8a2ae3,7.383832212326524e-07
b282d98e,0.4911390542984009
3eaa7a61,0.24047602713108063
16533dd4,0.7680112719535828
4adb68d7,0.9141664505004883
565005b9,0.8240339756011963
51d86e0c,0.986027717590332
30635642,1.0086227626345956e-17
d9480a60,0.9997290968894958
b2647128,0.6041155457496643
20478c55,1.0
caa0d105,0.0015712499152868986
474f4534,0.4090808928012848
d51e3867,0.7111656069755554
e5d1bba7,0.633545994758606
e7000b2a,0.2447068691253662
78f06b79,0.6281657218933105
8a9f4bee,1.0
3d716bbe,0.8174721598625183
6e1ddef1,0.30696308612823486
9826f39a,0.9009387493133545
3fdc82f7,0.6487063765525818
31f013c3,0.5877552628517151
97a9df6d,0.7139620184898376
10e65294,0.549260675907135
0bdca1a5,0.40259191393852234
374037fa,0.7595005631446838
1d1a0cec,0.6265377998352051
d415c5ad,0.045828308910131454
ced1306d,0.48144757747650146
f43497f3,0.8290894627571106
ffd13a9e,0.9842724800109863
6f67148e,0.7871692776679993
be322b68,0.5608029365539551
af209b44,0.4049622416496277
69b53a4a,0.6091458797454834
4c085180,0.7155928015708923
608cea18,0.5238206386566162
f8bebbfd,1.4990412637416739e-05
ae16855d,6.375936209224164e-05
dfc700b3,0.9303693175315857
e3bdd9ac,0.6472291946411133
87a8ea20,0.017512723803520203
3c3da9aa,0.9401671886444092
76c882d6,3.047063116969871e-29
9e429645,0.7834389805793762
7dc9c990,1.1705945186703953e-13
f38d53ef,0.0021097459830343723
e1785b6e,1.0
80c673fb,0.9682384729385376
a8b8c20b,0.7276630997657776
6a1ff150,0.9993372559547424
2f68d4fe,0.93572998046875
c462ec65,0.996212363243103
c374d5c4,0.6224683523178101
d20769b3,0.5992514491081238
c467fe4d,0.20124341547489166
1356229e,0.6560676097869873
b1532127,0.9908497333526611
3777ee22,0.9981478452682495
4ba6023f,0.9766035079956055
08504ae6,2.806350948958425e-06
5e0b4cc5,4.5823139727119155e-10
249a0c1f,0.7763832807540894
24b3497f,0.9545919895172119
9edcf494,4.643607547094586e-12
53297290,1.0
6d3a269e,0.9976093769073486
1b0d38fc,0.04103287309408188
02747427,0.7058995366096497
38867253,0.16846762597560883
c392dbd0,0.4809871315956116
8939734c,7.404539678748439e-17
097ba3af,0.0
30f0f835,0.42087170481681824
bdab1bcf,0.26035067439079285
1070a984,0.8791405558586121
c41b8a90,0.9999799728393555
86a3b5cc,0.9347712397575378
d0a3719e,0.6837441325187683
b1a8067b,0.9942699670791626
911bc6aa,0.632016658782959
67a2d0ac,0.9988880753517151
11447262,1.1414937262088642e-07
12fd1375,5.834949494062935e-13
f2898538,1.3908589608035982e-05
0e7355e2,1.640519182088615e-14
bc2c87c8,0.9999986886978149
94001156,0.16608725488185883
d5855224,0.01421139296144247
a3c1a552,0.09023818373680115
edcf54fa,0.9717440605163574
a28b90eb,0.7256476879119873
63cd028f,0.7601225972175598
dbc79657,0.0005483509157784283
bc856bf1,0.3383983373641968
c7e25a70,0.6855143308639526
9771b119,0.18835385143756866
836db0d9,9.603418220649473e-06
f5685d3e,0.2685059905052185
bb04299d,0.5793892741203308
163a9d23,0.9405442476272583
5283c614,0.0
2276d5d8,0.8934671878814697
ccb77e34,1.0637594414220075e-06
d4a75bf3,2.6157346155741834e-07
e15f46ea,0.0034261373803019524
992a45ba,0.7876050472259521
056e7768,0.0
a1dc016b,0.6292458176612854
38db82cd,0.00014691070828121156
3295f3ae,0.44001999497413635
a6ff3660,0.7007143497467041
5981b799,0.9568902254104614
2636d79d,0.9995867609977722
7a8521e2,2.5246724440364683e-26
9b53021d,0.48973017930984497
0a37be18,0.945343554019928
a8676e55,0.9771230220794678
3488b8fc,0.21439647674560547
b86d4006,0.8301899433135986
33888635,0.9999998807907104
aa9ca5f9,0.9070509076118469
08faf0f6,0.0
5320cd26,1.6801785657216683e-11
2c57fdaa,0.7938803434371948
d467ce62,0.1422649770975113
888a568e,0.999457061290741
88d6c838,0.9025165438652039
8f138517,0.9134790897369385
e1108dc0,3.2396080176105846e-13
9e9cd6c9,2.3991682951418625e-07
ab893af4,0.00012811539636459202
4d4b30ba,0.6106051802635193
7ce15e26,0.5882053375244141
dbc45500,6.98533983923152e-22
6a0cde3f,0.965497612953186
2658014c,0.9896148443222046
08d20604,0.0012001433642581105
03c83dc9,0.4869236648082733
d741ccd1,0.4423794150352478
992d48b6,0.0
b1ea3253,0.998140811920166
da379e69,1.2915978508942771e-08
73b429af,0.9825038313865662
2aefe712,0.9999911785125732
1e3634f9,0.9633011221885681
069ee09e,1.334097532890155e-06
a7970f81,2.809515807714512e-23
23084d2e,0.9530633091926575
ac57710a,0.07783110439777374
02553267,0.7095052599906921
0971c6c7,0.5086463093757629
cdb7f1fe,0.5541526079177856
d3af3f60,0.9999127388000488
59daf44b,0.6194444298744202
c2169934,0.6852403283119202
da03b56e,0.7911806702613831
474ea404,0.3886411488056183
f686cdc4,0.5382606387138367
f865b354,0.9995768666267395
106df554,0.6788628697395325
e5637171,0.4865742325782776
cba8985c,2.7715837859432213e-05
cc09c9ce,0.7651989459991455
0b85b33f,0.5998890995979309
92f20625,0.9999865293502808
6b1379dd,0.6362801194190979
ed2b1df1,0.018256524577736855
325124e4,2.1654719262187427e-07
7455c944,3.9480931945945485e-07
fd68ccc1,0.6289331316947937
8df9100d,0.34597787261009216
c406df9b,0.03712795302271843
4978870c,6.078979396780244e-29
383f95d6,0.23334990441799164
aba96bbf,0.0
6bba66b4,0.3018642067909241
b86fa0c9,0.38840723037719727
a2abc369,0.5159581303596497
0b40c014,0.13318297266960144
d45add48,0.7681304812431335
00193999,0.7630849480628967
c2f1b710,0.1767859011888504
53750c72,3.9045702578732744e-05
3137ef1d,0.885587751865387
bc6b8e2a,0.1417573243379593
7cb546c6,1.0
d59a2349,0.9998868703842163
04d04b9a,0.29469260573387146
05ac1343,0.025531642138957977
2917895f,0.0
342a1d01,0.9908345937728882
78309e4b,0.7023632526397705
5c1a5aba,3.24402651587087e-22
fae57f79,0.9069065451622009
23821d71,0.9491750597953796
5780b19d,1.3396204849414062e-05
11c67865,0.9497738480567932
8564f114,0.30230847001075745
ec7d0fdd,0.5339428186416626
9a0446b8,0.12152145057916641
5f5da69d,0.5974118709564209
7a11839b,0.9554527997970581
763c9bbf,0.0
15a7b5c5,6.668778862461977e-10
e9c7e251,0.9999707937240601
2555c207,1.6707921531633474e-05
ec8d9784,1.4605260360497918e-13
08fd9d10,0.49663886427879333
9504ae29,4.098436701127639e-09
0b91a24d,0.6674805879592896
e62e6cfe,0.8028083443641663
5d1291bb,0.7743846774101257
b3c1f2e7,0.9944689273834229
c6a8db21,0.006732848472893238
f2c137fd,0.037808239459991455
b61e8155,0.01644948683679104
45b9ee35,0.06904938817024231
8fe9c49b,0.0030122818425297737
b98ceb09,0.0
70c4a435,0.7254394888877869
d953d111,0.5557699799537659
da7de86e,0.7458010315895081
519f8611,0.2788848876953125
75eefdc3,0.9976860284805298
62412092,0.6949646472930908
de8ec010,0.5036640167236328
ee6121f8,0.8370433449745178
412b66e0,0.07711881399154663
7405c131,0.9327406883239746
efff4306,0.9092969298362732
5658d679,0.9872329235076904
617f88fc,1.6200903737041e-13
a120100b,0.45368751883506775
0971369e,0.8183218240737915
83f7fe7b,0.5484955310821533
12437da1,2.145061839685604e-30
8e7f96a5,0.23229782283306122
a08237de,0.0
a013bd6f,8.603722762175452e-15
c6fdd404,0.7203677892684937
317e2af4,0.3455459475517273
dd9878c0,0.6233350038528442
42e76a51,0.9999589920043945
022f77e3,0.02473033033311367
cada3682,0.8063606023788452
53074f1f,0.0011515553342178464
e6c19679,0.3670826256275177
dfb69b8b,0.8086628913879395
e1572941,0.002814212581142783
8d549cd2,0.06664168834686279
6913594d,0.8285617232322693
6e528fd6,0.9963184595108032
c8b037c7,3.764530354111173e-10
c3b6c880,0.00012201671052025631
9684ac04,8.354772518259779e-08
6d974acc,0.948879599571228
57b10462,0.6028175950050354
b2373298,0.0011164173483848572
8e946e10,0.7433617115020752
6acee7de,0.4941123127937317
8ad7cc2f,0.0
8e6e087e,0.3897257447242737
c3e46df5,0.047046709805727005
f6983f34,0.8414912223815918
8130a3aa,0.17788544297218323
0f11be03,0.9991645812988281
766073e1,0.8738918304443359
e67f6889,0.9999704360961914
148a0930,0.9996787309646606
b333ff97,0.6725578308105469
1c148a28,0.7427145838737488
ee0b02d7,0.6521078944206238
fa1c5f6d,0.8587161302566528
9b12ae1f,0.938127875328064
3bb60b1b,0.8435853123664856
096e7594,0.5074673891067505
ac98996a,0.0010908091207966208
1b7b9b9d,0.46556124091148376
61b2ac6f,0.7836235165596008
2bd414a8,0.8812972903251648
73d12826,9.903188024403681e-14
29f7ec33,0.8957367539405823
265f8aa8,0.9794579744338989
0d6be675,0.6645537614822388
a00ecdf6,0.6383609175682068
c414328a,3.555631701601669e-05
d47de87e,0.006502537988126278
376f984f,0.8310843706130981
12a35aa5,0.8835548758506775
8ecfd739,0.9998878240585327
2cbc30f4,0.9759791493415833
aa4bdf31,0.10048973560333252
69d18f51,0.8849424123764038
50cd4394,0.0
bda732e1,0.5585592985153198
8e77e385,0.935297966003418
49dfd51a,0.9999330043792725
b0a3e728,2.5822068039360602e-08
518061ec,0.2598073482513428
bb306c8c,0.00015073864778969437
1b2cf099,0.9999744892120361
e7c405e4,0.0006008229684084654
1fc79c9d,0.15587876737117767
3427cd60,1.0
8fc604cd,0.9999996423721313
0981acfd,2.48741347004945e-15
512e9c5c,0.6405360698699951
ae9f2426,0.6485244631767273
a8cd44c8,0.993389368057251
acac91c3,0.9999998807907104
35988937,0.0275819581001997
2a2dd539,0.06595747917890549
3f971e0a,2.2512268305280287e-27
7e09131c,0.696959376335144
82726c59,0.8039863705635071
ec4c3dbd,0.9052711129188538
2a851255,0.0
2cebdab4,0.9999996423721313
013b617b,0.7572471499443054
21a8603a,0.9170712828636169
fe2f2579,0.16480110585689545
df069a3d,1.949402861356475e-10
595f7f57,0.721011221408844
081bdb0a,0.0
6f8e7b3a,0.8360711932182312
d1824fe1,0.0
3ddc6778,0.6908976435661316
57e4244d,0.4677306115627289
18e2e176,0.03457936272025108
7394cdbc,0.9999998807907104
19821b41,0.4037303626537323
12e9563c,0.9858951568603516
b96c9ed9,0.997071385383606
096d9c1b,0.5213391184806824
97454a30,0.9994484782218933
43b6c5d3,0.9984334111213684
2c58bcc5,4.958439149049809e-06
0c71dc02,0.8889275193214417
f7cd79b0,0.7362023591995239
922ec513,0.08309215307235718
561b6b2c,0.1833774745464325
32913f04,0.635322630405426
77aad507,0.09507668018341064
d62d5a9c,0.45092982053756714
be70bb3d,0.9761576652526855
84920252,0.6082009673118591
b9623d93,0.8524900078773499
ba925eca,0.004191950429230928
181ecadf,0.4564841389656067
6fbcc9e2,0.6156843304634094
57d5b182,0.0016880349721759558
d3013a36,0.010263160802423954
21cafb54,2.9722958061029203e-05
d1a6cc74,0.0
c4017d47,8.257372741127256e-08
22e05854,0.002022757660597563
7eb53ec8,0.9906103014945984
c77a806d,0.9940316081047058
c114c951,0.9635173082351685
71495521,0.9901031255722046
98bb1260,0.00022515235468745232
546ec108,0.7196720838546753
78f39102,4.291214605878224e-11
26b6379a,0.5029341578483582
8cb14c23,0.7455968260765076
75892ee1,0.7022830247879028
3d31d65f,0.009522494859993458
30784a7a,0.002741939155384898
efba2a23,1.0
9fcb2c5a,1.827876228686615e-27
9910ee7e,1.412375533367538e-13
dc97b587,0.021779971197247505
7732ca72,0.0018176420126110315
c4bac1f1,0.6335475444793701
a80ddf30,0.0
fe79c536,3.5686037458404485e-12
84e34259,1.0
7db3b563,2.8171899657536414e-07
5e946e6e,0.05861624330282211
76881bf4,0.9851985573768616
7c606237,2.994756016505562e-07
7aa06d7d,0.48543331027030945
0d035cbc,0.08870503306388855
0838e69f,0.7550567388534546
f6715e39,0.9856370091438293
499004bb,0.9770596027374268
